Date,Open,High,Low,Close,Volume,Adj Close
5/12/2015,44.299999,44.310001,43.689999,43.84,14226300,43.84
5/11/2015,43.82,44.139999,43.59,43.599998,11502600,43.599998
5/8/2015,44.34,44.549999,44,44.09,15699400,44.09
5/7/2015,44.93,44.98,43.549999,43.869999,28194200,43.869999
5/6/2015,41.310001,41.73,41.209999,41.66,13921000,41.66
5/5/2015,41.860001,42,40.810001,41.299999,19278500,41.299999
5/4/2015,42.5,42.549999,41.830002,42.040001,14455200,42.040001
5/1/2015,42.549999,42.68,42.09,42.509998,10457300,42.509998
4/30/2015,43.119999,43.310001,42.259998,42.57,14257900,42.57
4/29/2015,43.880001,44.049999,43.09,43.279999,12712600,43.279999
4/28/2015,44.34,44.57,43.939999,44.34,7197100,44.34
4/27/2015,44.650002,45.099998,44.25,44.360001,10855400,44.360001
4/24/2015,43.73,44.709999,43.689999,44.52,11281100,44.52
4/23/2015,43.919998,44.060001,43.580002,43.700001,14298900,43.700001
4/22/2015,44.580002,44.849998,43.669998,43.98,32284300,43.98
4/21/2015,45.150002,45.18,44.450001,44.490002,18617900,44.490002
4/20/2015,44.73,44.91,44.41,44.66,10228700,44.66
4/17/2015,45.299999,45.439999,44.25,44.450001,13591600,44.450001
4/16/2015,45.82,46.130001,45.529999,45.779999,13833100,45.779999
4/15/2015,45.459999,45.830002,45.23,45.73,15039600,45.73
4/14/2015,44.82,45.639999,44.790001,45.529999,12365800,45.529999
4/13/2015,45.25,45.59,44.720001,44.77,8837300,44.77
4/10/2015,45.790001,45.790001,45,45.18,8436400,45.18
4/9/2015,45.700001,46.169998,45.16,45.630001,13678000,45.630001
4/8/2015,43.860001,45.189999,43.799999,45.169998,16071000,45.169998
4/7/2015,43.790001,44.220001,43.560001,43.610001,11382000,43.610001
4/6/2015,43.82,44.029999,43.610001,43.669998,10717000,43.669998
4/2/2015,44.240002,44.360001,43.68,44.150002,12229400,44.150002
4/1/2015,44.450001,44.599998,43.950001,44.130001,14722300,44.130001
3/31/2015,44.82,45.200001,44.419998,44.439999,10415500,44.439999
3/30/2015,45.360001,45.419998,44.82,44.950001,8884300,44.950001
3/27/2015,45.200001,45.669998,45.009998,45.099998,20563500,45.099998
3/26/2015,43.779999,44.669998,43.68,44.470001,16162900,44.470001
3/25/2015,44.59,44.93,44.130001,44.200001,14036900,44.200001
3/24/2015,44.639999,44.779999,44.279999,44.419998,7559100,44.419998
3/23/2015,45.25,45.540001,44.709999,44.720001,8268800,44.720001
3/20/2015,45.369999,45.580002,44.91,45.040001,14194200,45.040001
3/19/2015,44.900002,45.450001,44.810001,44.98,14758000,44.98
3/18/2015,43.580002,44.709999,43.43,44.669998,18919900,44.669998
3/17/2015,43.540001,44.16,43.459999,43.790001,9656200,43.790001
3/16/2015,42.93,43.880001,42.75,43.509998,11376400,43.509998
3/13/2015,42.84,42.98,42.439999,42.869999,9087000,42.869999
3/12/2015,42.700001,43.360001,42.580002,42.950001,8384800,42.950001
3/11/2015,42.77,42.990002,42.360001,42.5,10007300,42.5
3/10/2015,42.57,42.919998,42.18,42.68,10600700,42.68
3/9/2015,43.599998,43.93,42.669998,42.98,11801900,42.98
3/6/2015,43.98,44.240002,43.400002,43.439999,11888000,43.439999
3/5/2015,44.18,44.310001,43.5,44.16,11867700,44.16
3/4/2015,42.080002,44.380001,41.970001,43.990002,30098500,43.990002
3/3/2015,43.700001,43.950001,42.419998,42.619999,22392400,42.619999
3/2/2015,44.060001,44.43,43.700001,44.110001,11027300,44.110001
2/27/2015,44.380001,44.57,44.049999,44.279999,10044200,44.279999
2/26/2015,44.599998,44.759998,44.259998,44.450001,9223800,44.450001
2/25/2015,43.209999,44.720001,43.209999,44.43,17922900,44.43
2/24/2015,43.450001,43.52,42.91,43.380001,9797500,43.380001
2/23/2015,43.990002,43.990002,43.419998,43.529999,12129100,43.529999
2/20/2015,44.299999,44.360001,43.759998,44.110001,12036200,44.110001
2/19/2015,43.650002,44.419998,43.5,44.369999,13301000,44.369999
2/18/2015,43.560001,43.82,43.299999,43.650002,10410700,43.650002
2/17/2015,44.369999,44.540001,43.349998,43.529999,12798400,43.529999
2/13/2015,44.119999,44.59,44,44.419998,13785800,44.419998
2/12/2015,43.07,44.16,42.860001,43.93,18158200,43.93
2/11/2015,43.18,43.259998,42.759998,42.959999,9791100,42.959999
2/10/2015,42.900002,43.18,42.66,43.07,12160800,43.07
2/9/2015,42.610001,43.150002,42.540001,42.57,15507600,42.57
2/6/2015,43.57,43.66,42.669998,42.939999,16005100,42.939999
2/5/2015,44.080002,44.259998,43.029999,43.549999,18414500,43.549999
2/4/2015,44.799999,44.98,43.880001,44.049999,16281400,44.049999
2/3/2015,45.099998,45.25,44.380001,44.700001,16985900,44.700001
2/2/2015,44.43,44.759998,43.880001,44.689999,20305700,44.689999
1/30/2015,43.75,44.849998,43.509998,43.990002,36033600,43.990002
1/29/2015,43.560001,43.799999,41.799999,43.73,74370100,43.73
1/28/2015,49.799999,50.32,46.299999,46.459999,84839700,46.459999
1/27/2015,49.139999,49.279999,47.66,47.990002,45777200,47.990002
1/26/2015,49.57,49.790001,49.07,49.439999,18976400,49.439999
1/23/2015,48.740002,49.23,48.630001,48.950001,14294300,48.950001
1/22/2015,48.43,49.080002,48.009998,48.889999,12647400,48.889999
1/21/2015,47.599998,48.380001,47.32,48.18,16305100,48.18
1/20/2015,46.790001,47.889999,46.77,47.630001,15845900,47.630001
1/16/2015,46.060001,46.59,45.849998,46.470001,14681800,46.470001
1/15/2015,47.540001,47.75,46.200001,46.23,17126000,46.23
1/14/2015,47.700001,48.09,47.07,47.509998,15911600,47.509998
1/13/2015,49.150002,49.48,47.400002,48.299999,21605200,48.299999
1/12/2015,49.919998,49.93,48.560001,48.799999,10170700,48.799999
1/9/2015,50.279999,50.41,49.619999,49.720001,7462800,49.720001
1/8/2015,48.990002,50.23,48.720001,50.23,14704800,50.23
1/7/2015,49.619999,49.639999,48.509998,48.59,11788000,48.59
1/6/2015,49.200001,49.880001,48.330002,49.209999,16204300,49.209999
1/5/2015,49.709999,49.880001,48.91,49.130001,14389300,49.130001
1/2/2015,50.66,50.779999,49.470001,50.169998,11924500,50.169998
12/31/2014,51.540001,51.68,50.459999,50.509998,9305000,50.509998
12/30/2014,50.349998,51.27,50.349998,51.220001,10703500,51.220001
12/29/2014,50.669998,51.009998,50.509998,50.529999,6624500,50.529999
12/26/2014,50.650002,51.060001,50.610001,50.860001,5169700,50.860001
12/24/2014,50.189999,50.919998,50.189999,50.650002,5961900,50.650002
12/23/2014,51.459999,51.459999,49.93,50.02,15514000,50.02
12/22/2014,50.990002,51.599998,50.950001,51.150002,24021100,51.150002
12/19/2014,51.060001,51.470001,50.830002,50.880001,24110200,50.880001
12/18/2014,50.93,51.150002,50.439999,50.91,15338900,50.91
12/17/2014,49.02,50.25,48.900002,50.119999,17112300,50.119999
12/16/2014,49.5,50.080002,48.810001,48.849998,21399300,48.849998
12/15/2014,50.419998,50.919998,49.5,49.82,18132500,49.82
12/12/2014,49.540001,51.169998,49.48,50.240002,20370500,50.240002
12/11/2014,49.540001,50.580002,49.43,49.939999,21100200,49.939999
12/10/2014,50.330002,50.689999,49.189999,49.209999,16184100,49.209999
12/9/2014,48.75,50.529999,48.290001,50.509998,19655600,50.509998
12/8/2014,50.52,50.900002,49.220001,49.619999,18190100,49.619999
12/5/2014,51.029999,51.25,50.509998,50.990002,15418100,50.990002
12/4/2014,50.189999,50.669998,49.900002,50.41,12136700,50.41
12/3/2014,50.709999,50.970001,50.200001,50.279999,14236000,50.279999
12/2/2014,50.27,51.119999,50.009998,50.669998,16099900,50.669998
12/1/2014,51.43,51.43,49.66,50.099998,23146900,50.099998
11/28/2014,51.869999,52,51.639999,51.740002,8913700,51.740002
11/26/2014,51.560001,52.259998,51.52,51.93,13428500,51.93
11/25/2014,51.98,52.189999,51.599998,51.720001,14219600,51.720001
11/24/2014,51.25,51.830002,51.07,51.830002,14643500,51.830002
11/21/2014,51.990002,52.25,50.990002,51.040001,22225300,51.040001
11/20/2014,50.599998,52.23,50.27,51.25,28916000,51.25
11/19/2014,51.240002,51.369999,50,50.580002,29260000,50.580002
11/18/2014,52.279999,52.619999,51.34,51.75,26847300,51.75
11/17/2014,51.830002,52.419998,50.939999,52.369999,38392800,52.369999
11/14/2014,50.52,51.950001,50.470001,51.75,28824700,51.75
11/13/2014,50.959999,51.169998,49.950001,50.5,35513400,50.5
11/12/2014,49.330002,50.630001,49.220001,50.599998,30564700,50.599998
11/11/2014,48.57,49.18,48.099998,49.049999,31586300,49.049999
11/10/2014,48.799999,49.630001,48.790001,49.41,24730300,49.41
11/7/2014,47.900002,48.669998,47.860001,48.549999,24166700,48.549999
11/6/2014,47.369999,47.98,46.599998,47.93,22636000,47.93
11/5/2014,47.619999,48.279999,47.32,47.459999,33021500,47.459999
11/4/2014,45.990002,47.130001,45.740002,47.080002,25051500,47.080002
11/3/2014,46.049999,46.720001,45.939999,46.34,17181500,46.34
10/31/2014,46.16,46.52,45.669998,46.049999,18446800,46.049999
10/30/2014,45.209999,45.84,45.130001,45.630001,16205500,45.630001
10/29/2014,45.939999,45.98,45.130001,45.43,25389100,45.43
10/28/2014,45.009998,46.150002,44.880001,45.869999,36834900,45.869999
10/27/2014,43.310001,44.82,43.290001,44.700001,36596500,44.700001
10/24/2014,42.529999,43.650002,42.400002,43.5,33805800,43.5
10/23/2014,42.400002,42.830002,42.259998,42.599998,30653400,42.599998
10/22/2014,42.419998,42.880001,41.77,42,69348900,42
10/21/2014,39.650002,40.48,39.459999,40.18,41955200,40.18
10/20/2014,38.470001,39.400002,38.25,39.279999,17802400,39.279999
10/17/2014,38.740002,38.98,38.310001,38.450001,24107000,38.450001
10/16/2014,36.950001,38.5,36.919998,38.119999,26998500,38.119999
10/15/2014,37.27,38.080002,36.200001,37.82,41973500,37.82
10/14/2014,38.66,39,37.709999,37.970001,38509000,37.970001
10/13/2014,39.52,40.07,38.290001,38.380001,38841900,38.380001
10/10/2014,40.73,41.07,39.59,39.599998,36771500,39.599998
10/9/2014,40.900002,41.25,40.419998,41.099998,33519600,41.099998
10/8/2014,41,41.290001,40.099998,41.080002,26593500,41.080002
10/7/2014,41.060001,41.290001,40.779999,40.93,22538300,40.93
10/6/2014,41.200001,41.73,41.040001,41.52,23576100,41.52
10/3/2014,40.790001,41.689999,40.650002,41.029999,38191700,41.029999
10/2/2014,40.240002,40.639999,39.689999,40.5,24584400,40.5
10/1/2014,40.66,41.240002,40.110001,40.32,35172900,40.32
9/30/2014,40.580002,41.23,40.439999,40.75,30386500,40.75
9/29/2014,40.41,41.09,40.16,40.52,35883300,40.52
